"","date","new_file_name","species","time","mange_signs_present","clear_photo","not_coyote","season","year","site"
"223",2011-10-14,"S03-LPC1-FA11(2).JPG","Coyote","0:20:11",NA,0,NA,"Fall ",2011,"LPC"
"224",2011-10-05,"S03-LPC1-FA11(3).JPG","Coyote","22:32:48",NA,0,NA,"Fall ",2011,"LPC"
"225",2011-10-05,"S03-LPC1-FA11(4).JPG","Coyote","22:32:17",NA,0,NA,"Fall ",2011,"LPC"
"226",2011-11-07,"S02-CPR1-FA11(1).JPG","Coyote","5:13:42",NA,0,NA,"Fall ",2011,"CPR"
"227",2011-10-30,"S02-CPR1-FA11(2).JPG","Coyote","23:55:42",NA,0,NA,"Fall ",2011,"CPR"
"228",2011-10-30,"S02-CPR1-FA11(3).JPG","Coyote","23:26:20",NA,0,NA,"Fall ",2011,"CPR"
"229",2011-10-29,"S02-CPR1-FA11(4).JPG","Coyote","21:16:05",NA,0,NA,"Fall ",2011,"CPR"
"230",2011-10-29,"S02-CPR1-FA11(5).JPG","Coyote","21:15:36",NA,0,NA,"Fall ",2011,"CPR"
"231",2011-10-17,"R10-WDW1-FA11(1).JPG","Coyote","8:02:13",NA,1,NA,"Fall ",2011,"WDW"
"232",2011-10-17,"R10-WDW1-FA11(2).JPG","Coyote","6:38:20",NA,1,NA,"Fall ",2011,"WDW"
"233",2011-10-17,"R10-WDW1-FA11(3).JPG","Coyote","2:21:58",NA,1,NA,"Fall ",2011,"WDW"
"234",2011-10-17,"R10-WDW1-FA11(4).JPG","Coyote","2:21:26",NA,1,NA,"Fall ",2011,"WDW"
"235",2011-10-15,"R10-WDW1-FA11(5).JPG","Coyote","21:50:41",NA,1,NA,"Fall ",2011,"WDW"
"236",2011-10-12,"R10-WDW1-FA11(6).JPG","Coyote","4:35:21",NA,1,NA,"Fall ",2011,"WDW"
"237",2011-10-12,"R10-WDW1-FA11(7).JPG","Coyote","3:51:55",NA,1,NA,"Fall ",2011,"WDW"
"238",2011-10-12,"R10-WDW1-FA11(8).JPG","Coyote","3:50:48",NA,1,NA,"Fall ",2011,"WDW"
"239",2011-10-12,"R10-WDW1-FA11(9).JPG","Coyote","3:50:20",NA,1,NA,"Fall ",2011,"WDW"
"240",2011-10-11,"R10-WDW1-FA11(10).JPG","Coyote","22:38:06",NA,1,NA,"Fall ",2011,"WDW"
"241",2011-10-10,"R10-WDW1-FA11(11).JPG","Coyote","23:41:20",NA,0,NA,"Fall ",2011,"WDW"
"242",2011-11-14,"R10-WDW1-FA11(12).JPG","Coyote","0:51:21",NA,0,NA,"Fall ",2011,"WDW"
"243",2011-10-10,"R10-WDW1-FA11(13).JPG","Coyote","23:40:25",NA,1,NA,"Fall ",2011,"WDW"
"244",2011-11-11,"R10-WDW1-FA11(14).JPG","Coyote","9:38:31",0,1,NA,"Fall ",2011,"WDW"
"245",2011-11-11,"R10-WDW1-FA11(15).JPG","Coyote","9:27:52",NA,0,NA,"Fall ",2011,"WDW"
"246",2011-10-10,"R10-WDW1-FA11(16).JPG","Coyote","23:39:53",NA,0,NA,"Fall ",2011,"WDW"
"247",2011-11-11,"R10-WDW1-FA11(17).JPG","Coyote","2:51:23",NA,0,NA,"Fall ",2011,"WDW"
"248",2011-11-02,"R10-WDW1-FA11(18).JPG","Coyote","8:00:37",NA,0,NA,"Fall ",2011,"WDW"
"249",2011-11-01,"R10-WDW1-FA11(19).JPG","Coyote","7:27:18",NA,0,NA,"Fall ",2011,"WDW"
"250",2011-11-01,"R10-WDW1-FA11(20).JPG","Coyote","7:26:50",NA,0,NA,"Fall ",2011,"WDW"
"251",2011-10-30,"R10-WDW1-FA11(21).JPG","Coyote","16:24:07",NA,0,NA,"Fall ",2011,"WDW"
"252",2011-10-09,"R10-WDW1-FA11(22).JPG","Coyote","20:11:48",NA,0,NA,"Fall ",2011,"WDW"
"253",2011-10-30,"R10-WDW1-FA11(23).JPG","Coyote","8:04:57",NA,1,NA,"Fall ",2011,"WDW"
"254",2011-10-09,"R10-WDW1-FA11(24).JPG","Coyote","20:10:24",NA,1,NA,"Fall ",2011,"WDW"
"255",2011-10-29,"R10-WDW1-FA11(25).JPG","Coyote","8:44:50",NA,0,NA,"Fall ",2011,"WDW"
"256",2011-10-09,"R10-WDW1-FA11(26).JPG","Coyote","20:09:50",NA,0,NA,"Fall ",2011,"WDW"
"257",2011-10-28,"R10-WDW1-FA11(27).JPG","Coyote","2:43:55",NA,1,NA,"Fall ",2011,"WDW"
"258",2011-10-28,"R10-WDW1-FA11(28).JPG","Coyote","2:43:25",NA,0,NA,"Fall ",2011,"WDW"
"259",2011-10-28,"R10-WDW1-FA11(29).JPG","Coyote","2:42:57",NA,0,NA,"Fall ",2011,"WDW"
"260",2011-10-27,"R10-WDW1-FA11(30).JPG","Coyote","21:31:44",NA,0,NA,"Fall ",2011,"WDW"
"261",2011-10-27,"R10-WDW1-FA11(31).JPG","Coyote","21:16:50",NA,0,NA,"Fall ",2011,"WDW"
"262",2011-10-27,"R10-WDW1-FA11(32).JPG","Coyote","21:16:21",NA,0,NA,"Fall ",2011,"WDW"
"263",2011-10-27,"R10-WDW1-FA11(33).JPG","Coyote","21:15:52",NA,0,NA,"Fall ",2011,"WDW"
"264",2011-10-27,"R10-WDW1-FA11(34).JPG","Coyote","2:21:34",NA,0,NA,"Fall ",2011,"WDW"
"265",2011-10-27,"R10-WDW1-FA11(35).JPG","Coyote","1:57:21",NA,0,NA,"Fall ",2011,"WDW"
"266",2011-10-27,"R10-WDW1-FA11(36).JPG","Coyote","1:56:25",NA,0,NA,"Fall ",2011,"WDW"
"267",2011-10-26,"R10-WDW1-FA11(37).JPG","Coyote","23:11:36",NA,0,NA,"Fall ",2011,"WDW"
"268",2011-10-26,"R10-WDW1-FA11(38).JPG","Coyote","7:36:26",NA,0,NA,"Fall ",2011,"WDW"
"269",2011-10-24,"R10-WDW1-FA11(39).JPG","Coyote","10:08:03",NA,0,NA,"Fall ",2011,"WDW"
"270",2011-10-24,"R10-WDW1-FA11(40).JPG","Coyote","10:06:59",NA,1,NA,"Fall ",2011,"WDW"
"271",2011-10-23,"R10-WDW1-FA11(41).JPG","Coyote","3:16:14",0,1,NA,"Fall ",2011,"WDW"
"272",2011-10-21,"R10-WDW1-FA11(42).JPG","Coyote","9:33:50",NA,0,NA,"Fall ",2011,"WDW"
"273",2011-10-21,"R10-WDW1-FA11(43).JPG","Coyote","4:16:03",NA,0,NA,"Fall ",2011,"WDW"
"274",2011-10-20,"R10-WDW1-FA11(44).JPG","Coyote","9:02:03",NA,1,NA,"Fall ",2011,"WDW"
"275",2011-10-07,"R10-WDW1-FA11(45).JPG","Coyote","4:47:42",NA,0,NA,"Fall ",2011,"WDW"
"276",2011-10-18,"R10-WDW1-FA11(46).JPG","Coyote","3:59:21",NA,1,NA,"Fall ",2011,"WDW"
"277",2011-10-18,"R10-WCP2-FA11(1).JPG","Coyote","3:01:22",NA,0,NA,"Fall ",2011,"WCP"
"278",2011-10-18,"R10-WCP2-FA11(2).JPG","Coyote","3:00:54",NA,0,NA,"Fall ",2011,"WCP"
"279",2011-10-06,"R10-WCP2-FA11(3).JPG","Coyote","19:17:01",NA,0,NA,"Fall ",2011,"WCP"
"280",2011-10-16,"R10-WCP2-FA11(4).JPG","Coyote","19:13:17",NA,0,NA,"Fall ",2011,"WCP"
"281",2011-10-16,"R10-WCP2-FA11(5).JPG","Coyote","5:29:57",NA,0,NA,"Fall ",2011,"WCP"
"282",2011-10-16,"R10-WCP2-FA11(6).JPG","Coyote","5:29:25",NA,0,NA,"Fall ",2011,"WCP"
"283",2011-10-16,"R10-WCP2-FA11(7).JPG","Coyote","5:28:56",NA,0,NA,"Fall ",2011,"WCP"
"284",2011-10-14,"R10-WCP2-FA11(8).JPG","Coyote","20:13:36",NA,1,NA,"Fall ",2011,"WCP"
"285",2011-10-14,"R10-WCP2-FA11(9).JPG","Coyote","18:51:26",NA,0,NA,"Fall ",2011,"WCP"
"286",2011-10-14,"R10-WCP2-FA11(10).JPG","Coyote","0:21:55",NA,0,NA,"Fall ",2011,"WCP"
"287",2011-10-13,"R10-WCP2-FA11(11).JPG","Coyote","22:40:58",NA,0,NA,"Fall ",2011,"WCP"
"288",2011-10-12,"R10-WCP2-FA11(12).JPG","Coyote","19:02:59",NA,1,NA,"Fall ",2011,"WCP"
"289",2011-10-11,"R10-WCP2-FA11(13).JPG","Coyote","3:41:04",NA,1,NA,"Fall ",2011,"WCP"
"290",2011-10-10,"R10-WCP2-FA11(14).JPG","Coyote","0:03:13",NA,0,NA,"Fall ",2011,"WCP"
"291",2011-10-08,"R10-WCP2-FA11(15).JPG","Coyote","22:46:19",NA,1,NA,"Fall ",2011,"WCP"
"292",2011-10-08,"R10-WCP2-FA11(16).JPG","Coyote","22:44:04",NA,0,NA,"Fall ",2011,"WCP"
"293",2011-10-08,"R10-WCP2-FA11(17).JPG","Coyote","22:43:31",NA,0,NA,"Fall ",2011,"WCP"
"294",2011-10-08,"R10-WCP2-FA11(18).JPG","Coyote","22:43:03",NA,1,NA,"Fall ",2011,"WCP"
"295",2011-10-08,"R10-WCP2-FA11(19).JPG","Coyote","22:42:28",NA,1,NA,"Fall ",2011,"WCP"
"296",2011-10-08,"R10-WCP2-FA11(20).JPG","Coyote","22:41:55",0,1,NA,"Fall ",2011,"WCP"
"297",2011-10-08,"R10-WCP2-FA11(21).JPG","Coyote","22:41:27",NA,0,NA,"Fall ",2011,"WCP"
"298",2011-10-08,"R10-WCP2-FA11(22).JPG","Coyote","22:40:56",NA,1,NA,"Fall ",2011,"WCP"
"299",2011-10-08,"R10-WCP2-FA11(23).JPG","Coyote","22:38:11",NA,0,NA,"Fall ",2011,"WCP"
"300",2011-10-08,"R10-WCP2-FA11(24).JPG","Coyote","22:37:43",NA,1,NA,"Fall ",2011,"WCP"
"301",2011-10-08,"R10-WCP2-FA11(25).JPG","Coyote","22:37:09",NA,0,NA,"Fall ",2011,"WCP"
"302",2011-10-08,"R10-WCP2-FA11(26).JPG","Coyote","22:36:34",NA,0,NA,"Fall ",2011,"WCP"
"303",2011-10-08,"R10-WCP2-FA11(27).JPG","Coyote","22:35:40",NA,0,NA,"Fall ",2011,"WCP"
"304",2011-10-08,"R10-WCP2-FA11(28).JPG","Coyote","22:35:05",NA,0,NA,"Fall ",2011,"WCP"
"305",2011-10-08,"R10-WCP2-FA11(29).JPG","Coyote","22:00:19",0,1,NA,"Fall ",2011,"WCP"
"306",2011-10-08,"R10-WCP2-FA11(30).JPG","Coyote","21:59:45",0,1,NA,"Fall ",2011,"WCP"
"307",2011-10-08,"R10-WCP2-FA11(31).JPG","Coyote","21:59:07",NA,1,NA,"Fall ",2011,"WCP"
"308",2011-10-08,"R10-WCP2-FA11(32).JPG","Coyote","21:58:38",NA,1,NA,"Fall ",2011,"WCP"
"309",2011-10-08,"R10-WCP2-FA11(33).JPG","Coyote","21:57:36",NA,0,NA,"Fall ",2011,"WCP"
"310",2011-10-08,"R10-WCP2-FA11(34).JPG","Coyote","21:55:57",NA,0,NA,"Fall ",2011,"WCP"
"311",2011-10-08,"R10-WCP2-FA11(35).JPG","Coyote","21:55:13",NA,0,NA,"Fall ",2011,"WCP"
"312",2011-10-07,"R10-WCP2-FA11(36).JPG","Coyote","2:02:33",NA,0,NA,"Fall ",2011,"WCP"
"313",2011-10-07,"R10-WCP2-FA11(37).JPG","Coyote","2:01:29",NA,0,NA,"Fall ",2011,"WCP"
"314",2011-11-01,"R10-WCP2-FA11(38).JPG","Coyote","18:13:53",NA,0,NA,"Fall ",2011,"WCP"
"315",2011-10-30,"R10-WCP2-FA11(39).JPG","Coyote","20:57:21",NA,0,NA,"Fall ",2011,"WCP"
"316",2011-10-30,"R10-WCP2-FA11(40).JPG","Coyote","20:56:51",NA,1,NA,"Fall ",2011,"WCP"
"317",2011-10-30,"R10-WCP2-FA11(41).JPG","Coyote","20:56:18",NA,0,NA,"Fall ",2011,"WCP"
"318",2011-10-26,"R10-WCP2-FA11(42).JPG","Coyote","0:03:56",NA,0,NA,"Fall ",2011,"WCP"
"319",2011-10-26,"R10-WCP2-FA11(43).JPG","Coyote","0:02:53",NA,0,NA,"Fall ",2011,"WCP"
"320",2011-10-06,"R10-WCP2-FA11(44).JPG","Coyote","22:25:03",NA,1,NA,"Fall ",2011,"WCP"
"321",2011-10-06,"R10-WCP2-FA11(45).JPG","Coyote","22:24:20",NA,0,NA,"Fall ",2011,"WCP"
"322",2011-11-04,"R10-FRM1-FA11(1).JPG","Coyote","12:38:58",NA,0,NA,"Fall ",2011,"FRM"
"323",2011-10-28,"R10-FRM1-FA11(2).JPG","Coyote","22:16:55",NA,0,NA,"Fall ",2011,"FRM"
"324",2011-11-13,"R10-FRM1-FA11(3).JPG","Coyote","4:01:43",NA,1,NA,"Fall ",2011,"FRM"
"325",2011-11-13,"R10-FRM1-FA11(4).JPG","Coyote","2:41:53",NA,0,NA,"Fall ",2011,"FRM"
"326",2011-11-13,"R10-FRM1-FA11(5).JPG","Coyote","2:40:20",NA,1,NA,"Fall ",2011,"FRM"
"327",2011-11-13,"R10-FRM1-FA11(6).JPG","Coyote","2:39:51",NA,1,NA,"Fall ",2011,"FRM"
"328",2011-11-13,"R10-FRM1-FA11(7).JPG","Coyote","2:39:09",NA,0,NA,"Fall ",2011,"FRM"
"329",2011-11-13,"R10-FRM1-FA11(8).JPG","Coyote","2:38:41",NA,0,NA,"Fall ",2011,"FRM"
"330",2011-11-12,"R10-FRM1-FA11(9).JPG","Coyote","6:52:09",NA,0,NA,"Fall ",2011,"FRM"
"331",2011-10-24,"R10-FRM1-FA11(10).JPG","Coyote","20:43:18",NA,0,NA,"Fall ",2011,"FRM"
"332",2011-10-22,"R10-FRM1-FA11(11).JPG","Coyote","23:37:33",NA,0,NA,"Fall ",2011,"FRM"
"333",2011-10-21,"R10-FRM1-FA11(12).JPG","Coyote","19:20:16",NA,0,NA,"Fall ",2011,"FRM"
"334",2011-11-08,"R09-SMI1-FA11(1).JPG","Coyote","4:06:39",NA,0,NA,"Fall ",2011,"SMI"
"335",2011-10-29,"R09-SMI1-FA11(2).JPG","Coyote","2:05:49",NA,0,NA,"Fall ",2011,"SMI"
"336",2011-10-29,"R09-SMI1-FA11(3).JPG","Coyote","2:04:22",NA,1,NA,"Fall ",2011,"SMI"
"337",2011-10-29,"R09-SMI1-FA11(4).JPG","Coyote","2:03:53",NA,1,NA,"Fall ",2011,"SMI"
"338",2011-10-29,"R09-SMI1-FA11(5).JPG","Coyote","2:03:25",NA,1,NA,"Fall ",2011,"SMI"
"339",2011-10-29,"R09-SMI1-FA11(6).JPG","Coyote","2:02:56",NA,1,NA,"Fall ",2011,"SMI"
"340",2011-10-29,"R09-SMI1-FA11(7).JPG","Coyote","2:02:25",NA,0,NA,"Fall ",2011,"SMI"
"341",2011-10-19,"R09-LIM2-FA11(1).JPG","Coyote","0:24:32",0,1,NA,"Fall ",2011,"LIM"
"342",2011-10-19,"R09-LIM2-FA11(2).JPG","Coyote","0:24:03",NA,0,NA,"Fall ",2011,"LIM"
"343",2011-10-07,"R09-CTG3-FA11(1).JPG","Coyote","5:48:18",1,1,NA,"Fall ",2011,"CTG"
"344",2011-10-07,"R09-CTG3-FA11(2).JPG","Coyote","5:47:47",1,1,NA,"Fall ",2011,"CTG"
"345",2011-10-07,"R09-CTG3-FA11(3).JPG","Coyote","5:47:18",1,1,NA,"Fall ",2011,"CTG"
"346",2011-10-07,"R09-CTG3-FA11(4).JPG","Coyote","5:46:50",NA,0,NA,"Fall ",2011,"CTG"
"347",2011-10-07,"R09-CTG3-FA11(5).JPG","Coyote","1:42:59",NA,1,NA,"Fall ",2011,"CTG"
"348",2011-11-07,"R09-BLW1-FA11(1).JPG","Coyote","19:47:46",NA,0,NA,"Fall ",2011,"BLW"
"349",2011-11-06,"R09-BLW1-FA11(2).JPG","Coyote","0:55:14",NA,0,NA,"Fall ",2011,"BLW"
"350",2011-11-05,"R09-BLW1-FA11(3).JPG","Coyote","4:46:38",NA,0,NA,"Fall ",2011,"BLW"
"351",2011-11-05,"R09-BLW1-FA11(4).JPG","Coyote","4:45:59",NA,0,NA,"Fall ",2011,"BLW"
"352",2011-11-05,"R09-BLW1-FA11(5).JPG","Coyote","4:42:46",NA,0,NA,"Fall ",2011,"BLW"
"353",2011-10-09,"R09-BLW1-FA11(6).JPG","Coyote","5:36:07",NA,0,NA,"Fall ",2011,"BLW"
"354",2011-10-09,"R09-BLW1-FA11(7).JPG","Coyote","5:35:34",NA,0,NA,"Fall ",2011,"BLW"
"355",2011-10-09,"R09-BLW1-FA11(8).JPG","Coyote","5:35:05",0,1,NA,"Fall ",2011,"BLW"
"356",2011-10-09,"R09-BLW1-FA11(9).JPG","Coyote","5:34:36",NA,0,NA,"Fall ",2011,"BLW"
"357",2011-10-09,"R09-BLW1-FA11(10).JPG","Coyote","5:34:05",NA,1,NA,"Fall ",2011,"BLW"
"358",2011-10-30,"R09-BLW1-FA11(11).JPG","Coyote","7:12:26",NA,0,NA,"Fall ",2011,"BLW"
"359",2011-10-30,"R09-BLW1-FA11(12).JPG","Coyote","4:40:35",NA,0,NA,"Fall ",2011,"BLW"
"360",2011-10-29,"R09-BLW1-FA11(13).JPG","Coyote","19:45:19",NA,0,NA,"Fall ",2011,"BLW"
"361",2011-10-07,"R09-BLW1-FA11(14).JPG","Coyote","21:37:32",NA,0,NA,"Fall ",2011,"BLW"
"362",2011-10-29,"R09-BLW1-FA11(15).JPG","Coyote","1:16:17",NA,0,NA,"Fall ",2011,"BLW"
"363",2011-10-28,"R09-BLW1-FA11(16).JPG","Coyote","5:40:13",NA,0,NA,"Fall ",2011,"BLW"
"364",2011-10-28,"R09-BLW1-FA11(17).JPG","Coyote","5:39:25",NA,0,NA,"Fall ",2011,"BLW"
"365",2011-10-28,"R09-BLW1-FA11(18).JPG","Coyote","5:38:53",NA,0,NA,"Fall ",2011,"BLW"
"366",2011-10-28,"R09-BLW1-FA11(19).JPG","Coyote","5:38:20",NA,0,NA,"Fall ",2011,"BLW"
"367",2011-10-28,"R09-BLW1-FA11(20).JPG","Coyote","4:43:37",NA,1,NA,"Fall ",2011,"BLW"
"368",2011-10-28,"R09-BLW1-FA11(21).JPG","Coyote","4:43:09",NA,1,NA,"Fall ",2011,"BLW"
"369",2011-10-28,"R09-BLW1-FA11(22).JPG","Coyote","4:42:40",NA,0,NA,"Fall ",2011,"BLW"
"370",2011-10-28,"R09-BLW1-FA11(23).JPG","Coyote","4:41:40",NA,1,NA,"Fall ",2011,"BLW"
"371",2011-10-28,"R09-BLW1-FA11(24).JPG","Coyote","4:41:09",NA,1,NA,"Fall ",2011,"BLW"
"372",2011-10-28,"R09-BLW1-FA11(25).JPG","Coyote","4:40:41",NA,0,NA,"Fall ",2011,"BLW"
"373",2011-10-28,"R09-BLW1-FA11(26).JPG","Coyote","4:40:11",NA,0,NA,"Fall ",2011,"BLW"
"374",2011-10-28,"R09-BLW1-FA11(27).JPG","Coyote","4:39:43",NA,1,NA,"Fall ",2011,"BLW"
"375",2011-10-28,"R09-BLW1-FA11(28).JPG","Coyote","4:39:14",NA,0,NA,"Fall ",2011,"BLW"
"376",2011-10-20,"R09-BLW1-FA11(29).JPG","Coyote","20:31:58",NA,1,NA,"Fall ",2011,"BLW"
"377",2011-10-07,"R09-BLW1-FA11(30).JPG","Coyote","3:42:08",0,1,NA,"Fall ",2011,"BLW"
"378",2011-10-07,"R09-BLW1-FA11(31).JPG","Coyote","3:41:22",NA,1,NA,"Fall ",2011,"BLW"
"379",2011-10-07,"R09-BLW1-FA11(32).JPG","Coyote","0:53:25",NA,1,NA,"Fall ",2011,"BLW"
"380",2011-10-07,"R09-BLW1-FA11(33).JPG","Coyote","0:52:43",NA,0,NA,"Fall ",2011,"BLW"
"381",2011-10-07,"R09-BLW1-FA11(34).JPG","Coyote","0:03:13",NA,1,NA,"Fall ",2011,"BLW"
"382",2011-10-06,"R09-BLW1-FA11(35).JPG","Coyote","21:36:34",NA,1,NA,"Fall ",2011,"BLW"
"383",2011-10-19,"R09-BLW1-FA11(36).JPG","Coyote","6:53:11",NA,0,NA,"Fall ",2011,"BLW"
"384",2011-10-19,"R09-BLW1-FA11(37).JPG","Coyote","1:19:23",NA,0,NA,"Fall ",2011,"BLW"
"385",2011-10-18,"R09-BLW1-FA11(38).JPG","Coyote","21:18:40",NA,0,NA,"Fall ",2011,"BLW"
"386",2011-10-06,"R09-BLW1-FA11(39).JPG","Coyote","19:20:59",NA,0,NA,"Fall ",2011,"BLW"
"387",2011-10-06,"R09-BLW1-FA11(40).JPG","Coyote","19:18:55",0,1,NA,"Fall ",2011,"BLW"
"388",2011-10-06,"R09-BLW1-FA11(41).JPG","Coyote","19:18:26",NA,0,NA,"Fall ",2011,"BLW"
"389",2011-10-06,"R09-BLW1-FA11(42).JPG","Coyote","19:17:47",NA,0,NA,"Fall ",2011,"BLW"
"390",2011-10-06,"R09-BLW1-FA11(43).JPG","Coyote","19:17:15",NA,1,NA,"Fall ",2011,"BLW"
"391",2011-10-06,"R09-BLW1-FA11(44).JPG","Coyote","19:16:47",NA,1,NA,"Fall ",2011,"BLW"
"392",2011-10-15,"R09-BLW1-FA11(45).JPG","Coyote","7:22:55",NA,0,NA,"Fall ",2011,"BLW"
"393",2011-10-15,"R09-BLW1-FA11(46).JPG","Coyote","7:21:53",NA,0,NA,"Fall ",2011,"BLW"
"394",2011-10-15,"R09-BLW1-FA11(47).JPG","Coyote","2:59:27",NA,0,NA,"Fall ",2011,"BLW"
"395",2011-10-14,"R09-BLW1-FA11(48).JPG","Coyote","20:26:20",NA,0,NA,"Fall ",2011,"BLW"
"396",2011-10-14,"R09-BLW1-FA11(49).JPG","Coyote","19:54:19",NA,0,NA,"Fall ",2011,"BLW"
"397",2011-10-14,"R09-BLW1-FA11(50).JPG","Coyote","19:53:33",NA,0,NA,"Fall ",2011,"BLW"
"398",2011-11-12,"R08-WBK1-FA11(1).JPG","Coyote","4:57:41",NA,0,NA,"Fall ",2011,"WBK"
"399",2011-11-08,"R08-WBK1-FA11(2).JPG","Coyote","5:45:24",NA,0,NA,"Fall ",2011,"WBK"
"400",2011-11-08,"R08-WBK1-FA11(3).JPG","Coyote","3:42:03",NA,0,NA,"Fall ",2011,"WBK"
"401",2011-11-03,"R08-WBK1-FA11(4).JPG","Coyote","20:34:00",NA,0,NA,"Fall ",2011,"WBK"
"402",2011-11-01,"R08-WBK1-FA11(5).JPG","Coyote","1:00:37",NA,0,NA,"Fall ",2011,"WBK"
"403",2011-11-01,"R08-WBK1-FA11(6).JPG","Coyote","1:00:09",NA,1,NA,"Fall ",2011,"WBK"
"404",2011-11-01,"R08-WBK1-FA11(7).JPG","Coyote","0:59:41",NA,1,NA,"Fall ",2011,"WBK"
"405",2011-11-01,"R08-WBK1-FA11(8).JPG","Coyote","0:56:18",NA,0,NA,"Fall ",2011,"WBK"
"406",2011-10-28,"R08-WBK1-FA11(9).JPG","Coyote","22:33:03",NA,0,NA,"Fall ",2011,"WBK"
"407",2011-10-28,"R08-WBK1-FA11(10).JPG","Coyote","22:32:32",NA,1,NA,"Fall ",2011,"WBK"
"408",2011-10-28,"R08-WBK1-FA11(11).JPG","Coyote","22:32:04",NA,0,NA,"Fall ",2011,"WBK"
"409",2011-10-28,"R08-WBK1-FA11(12).JPG","Coyote","22:31:36",NA,0,NA,"Fall ",2011,"WBK"
"410",2011-10-28,"R08-WBK1-FA11(13).JPG","Coyote","22:31:08",NA,1,NA,"Fall ",2011,"WBK"
"411",2011-10-08,"R08-VLG1-FA11(1).JPG","Coyote","19:22:23",NA,0,NA,"Fall ",2011,"VLG"
"412",2011-10-07,"R08-VLG1-FA11(2).JPG","Coyote","23:19:23",NA,1,NA,"Fall ",2011,"VLG"
"413",2011-10-07,"R08-VLG1-FA11(3).JPG","Coyote","23:18:48",NA,0,NA,"Fall ",2011,"VLG"
"414",2011-10-07,"R08-VLG1-FA11(4).JPG","Coyote","23:18:17",NA,0,NA,"Fall ",2011,"VLG"
"415",2011-11-14,"R08-VLG1-FA11(5).JPG","Coyote","15:46:55",NA,1,NA,"Fall ",2011,"VLG"
"416",2011-10-07,"R08-VLG1-FA11(6).JPG","Coyote","1:51:19",NA,0,NA,"Fall ",2011,"VLG"
"417",2011-10-07,"R08-VLG1-FA11(7).JPG","Coyote","1:50:49",NA,0,NA,"Fall ",2011,"VLG"
"418",2011-10-07,"R08-VLG1-FA11(8).JPG","Coyote","1:50:20",NA,1,NA,"Fall ",2011,"VLG"
"419",2011-10-31,"R08-VLG1-FA11(9).JPG","Coyote","17:21:05",NA,1,NA,"Fall ",2011,"VLG"
"420",2011-10-07,"R08-VLG1-FA11(10).JPG","Coyote","1:49:52",NA,1,NA,"Fall ",2011,"VLG"
"421",2011-10-07,"R08-VLG1-FA11(11).JPG","Coyote","1:49:22",NA,1,NA,"Fall ",2011,"VLG"
"422",2011-10-07,"R08-VLG1-FA11(12).JPG","Coyote","1:48:44",NA,1,NA,"Fall ",2011,"VLG"
"423",2011-10-26,"R08-VLG1-FA11(13).JPG","Coyote","14:30:45",NA,0,NA,"Fall ",2011,"VLG"
"424",2011-10-27,"R08-PAP1-FA11(1).JPG","Coyote","2:22:15",NA,0,NA,"Fall ",2011,"PAP"
"425",2011-10-31,"R07-YHR1-FA11(1).JPG","Coyote","21:26:48",NA,1,NA,"Fall ",2011,"YHR"
"426",2011-10-30,"R07-YHR1-FA11(2).JPG","Coyote","10:23:17",NA,0,NA,"Fall ",2011,"YHR"
"427",2011-10-28,"R07-YHR1-FA11(3).JPG","Coyote","23:39:26",NA,1,NA,"Fall ",2011,"YHR"
"428",2011-10-28,"R07-YHR1-FA11(4).JPG","Coyote","17:54:43",NA,0,NA,"Fall ",2011,"YHR"
"429",2011-10-27,"R07-YHR1-FA11(5).JPG","Coyote","6:36:08",NA,0,NA,"Fall ",2011,"YHR"
"430",2011-10-26,"R07-YHR1-FA11(6).JPG","Coyote","23:55:22",NA,0,NA,"Fall ",2011,"YHR"
"431",2011-11-06,"R07-MMP1-FA11(1).JPG","Coyote","20:24:59",NA,0,NA,"Fall ",2011,"MMP"
"432",2011-11-01,"R07-MMP1-FA11(2).JPG","Coyote","4:01:42",NA,0,NA,"Fall ",2011,"MMP"
"433",2011-11-01,"R07-MMP1-FA11(3).JPG","Coyote","2:43:29",NA,0,NA,"Fall ",2011,"MMP"
"434",2011-10-28,"R07-MMP1-FA11(4).JPG","Coyote","23:56:17",NA,0,NA,"Fall ",2011,"MMP"
"435",2011-10-22,"R07-MMP1-FA11(5).JPG","Coyote","19:30:14",NA,0,NA,"Fall ",2011,"MMP"
"436",2011-11-06,"R07-GOF1-FA11(1).JPG","Coyote","20:06:41",NA,0,NA,"Fall ",2011,"GOF"
"437",2011-10-08,"R07-GOF1-FA11(2).JPG","Coyote","3:34:39",NA,1,NA,"Fall ",2011,"GOF"
"438",2011-10-07,"R07-GOF1-FA11(3).JPG","Coyote","21:37:02",NA,0,NA,"Fall ",2011,"GOF"
"439",2011-10-18,"R07-GOF1-FA11(4).JPG","Coyote","1:48:09",NA,0,NA,"Fall ",2011,"GOF"
"440",2011-10-18,"R07-GOF1-FA11(5).JPG","Coyote","1:47:41",NA,1,NA,"Fall ",2011,"GOF"
"441",2011-10-18,"R07-GOF1-FA11(6).JPG","Coyote","1:47:12",NA,0,NA,"Fall ",2011,"GOF"
"442",2011-10-06,"R07-GOF1-FA11(7).JPG","Coyote","21:35:41",NA,1,NA,"Fall ",2011,"GOF"
"443",2011-11-16,"R07-GOF1-FA11(8).JPG","Coyote","6:03:49",NA,0,NA,"Fall ",2011,"GOF"
