"","date","new_file_name","time","state","clear_photo","not_coyote","in_color","notes","season","year","site","SurveyID"
"177",2011-10-25,"S06-CBW1-FA11(1).JPG","4:10:35",0,0,NA,NA,"","Fall ",2011,"S06-CBW1","S06-CBW1-FA11"
"178",2011-10-21,"S06-CBW1-FA11(2).JPG","1:33:33",0,1,NA,NA,"","Fall ",2011,"S06-CBW1","S06-CBW1-FA11"
"179",2011-10-21,"S06-CBW1-FA11(3).JPG","1:32:53",0,1,NA,NA,"","Fall ",2011,"S06-CBW1","S06-CBW1-FA11"
"180",2011-10-18,"S06-CBW1-FA11(4).JPG","19:31:49",0,0,NA,NA,"","Fall ",2011,"S06-CBW1","S06-CBW1-FA11"
"181",2011-10-29,"S05-SFP1-FA11(1).JPG","23:58:03",0,1,NA,NA,"","Fall ",2011,"S05-SFP0","S05-SFP0-FA11"
"182",2011-10-29,"S05-SFP1-FA11(2).JPG","23:55:49",0,0,NA,NA,"","Fall ",2011,"S05-SFP0","S05-SFP0-FA11"
"183",2011-10-27,"S05-SFP1-FA11(3).JPG","20:54:05",0,0,NA,NA,"","Fall ",2011,"S05-SFP0","S05-SFP0-FA11"
"184",2011-10-27,"S05-SFP1-FA11(4).JPG","18:18:09",0,0,NA,NA,"","Fall ",2011,"S05-SFP0","S05-SFP0-FA11"
"185",2011-10-27,"S05-SFP1-FA11(5).JPG","6:33:09",0,0,NA,NA,"","Fall ",2011,"S05-SFP0","S05-SFP0-FA11"
"186",2011-10-27,"S05-SFP1-FA11(6).JPG","6:32:00",0,0,NA,NA,"","Fall ",2011,"S05-SFP0","S05-SFP0-FA11"
"187",2011-10-27,"S05-SFP1-FA11(7).JPG","6:31:22",0,0,NA,NA,"","Fall ",2011,"S05-SFP0","S05-SFP0-FA11"
"188",2011-10-27,"S05-SFP1-FA11(8).JPG","6:30:53",0,0,NA,NA,"","Fall ",2011,"S05-SFP0","S05-SFP0-FA11"
"189",2011-10-12,"S05-RES1-FA11(1).JPG","20:06:55",0,0,NA,NA,"","Fall ",2011,"S05-RES1","S05-RES1-FA11"
"190",2011-10-12,"S05-RES1-FA11(2).JPG","8:01:12",0,0,NA,1,"","Fall ",2011,"S05-RES1","S05-RES1-FA11"
"191",2011-10-10,"S05-RES1-FA11(3).JPG","19:52:11",0,0,NA,NA,"","Fall ",2011,"S05-RES1","S05-RES1-FA11"
"192",2011-10-10,"S05-RES1-FA11(4).JPG","19:51:38",0,1,NA,NA,"","Fall ",2011,"S05-RES1","S05-RES1-FA11"
"193",2011-11-04,"S05-RES1-FA11(5).JPG","17:38:50",0,0,NA,NA,"","Fall ",2011,"S05-RES1","S05-RES1-FA11"
"194",2011-10-24,"S05-RES1-FA11(6).JPG","17:49:07",0,0,NA,1,"","Fall ",2011,"S05-RES1","S05-RES1-FA11"
"195",2011-10-03,"S05-RES1-FA11(7).JPG","22:50:50",0,0,NA,NA,"","Fall ",2011,"S05-RES1","S05-RES1-FA11"
"196",2011-10-03,"S05-RES1-FA11(8).JPG","19:30:07",0,0,NA,NA,"","Fall ",2011,"S05-RES1","S05-RES1-FA11"
"197",2011-10-03,"S05-RES1-FA11(9).JPG","19:18:29",0,1,NA,NA,"","Fall ",2011,"S05-RES1","S05-RES1-FA11"
"198",2011-10-19,"S05-RES1-FA11(10).JPG","4:01:23",0,0,NA,NA,"","Fall ",2011,"S05-RES1","S05-RES1-FA11"
"199",2011-10-18,"S05-RES1-FA11(11).JPG","2:24:46",0,0,NA,NA,"","Fall ",2011,"S05-RES1","S05-RES1-FA11"
"200",2011-10-17,"S05-RES1-FA11(12).JPG","5:48:49",0,0,NA,NA,"","Fall ",2011,"S05-RES1","S05-RES1-FA11"
"201",2011-10-12,"S04-SSP1-FA11(1).JPG","4:45:15",1,1,NA,NA,"Hair loss all over body","Fall ",2011,"S04-SSP1","S04-SSP1-FA11"
"202",2011-10-12,"S04-SSP1-FA11(2).JPG","4:38:57",1,1,NA,NA,"Hair loss and lesions on tail and hind leg","Fall ",2011,"S04-SSP1","S04-SSP1-FA11"
"203",2011-10-25,"S04-OTW1-FA11(1).JPG","16:14:38",0,1,NA,1,"Some damage to right ear","Fall ",2011,"S04-OTW1","S04-OTW1-FA11"
"204",2011-10-25,"S04-OTW1-FA11(2).JPG","16:13:13",0,1,NA,1,"Some damage to right ear","Fall ",2011,"S04-OTW1","S04-OTW1-FA11"
"205",2011-10-25,"S04-OTW1-FA11(3).JPG","16:12:34",0,1,NA,1,"Some damage to right ear","Fall ",2011,"S04-OTW1","S04-OTW1-FA11"
"206",2011-10-25,"S04-OTW1-FA11(4).JPG","16:11:07",0,1,NA,1,"Some damage to right ear","Fall ",2011,"S04-OTW1","S04-OTW1-FA11"
"207",2011-10-25,"S04-OTW1-FA11(5).JPG","16:10:37",0,1,NA,1,"Some damage to right ear","Fall ",2011,"S04-OTW1","S04-OTW1-FA11"
"208",2011-10-25,"S04-OTW1-FA11(6).JPG","16:09:33",0,1,NA,1,"Some damage to right ear","Fall ",2011,"S04-OTW1","S04-OTW1-FA11"
"209",2011-10-25,"S04-OTW1-FA11(7).JPG","16:09:05",0,1,NA,1,"Some damage to right ear","Fall ",2011,"S04-OTW1","S04-OTW1-FA11"
"210",2011-10-25,"S04-OTW1-FA11(8).JPG","16:06:23",0,1,NA,1,"Some damage to right ear, chewing paw","Fall ",2011,"S04-OTW1","S04-OTW1-FA11"
"211",2011-10-25,"S04-OTW1-FA11(9).JPG","16:05:46",0,1,NA,1,"Some damage to right ear","Fall ",2011,"S04-OTW1","S04-OTW1-FA11"
"212",2011-10-25,"S04-OTW1-FA11(10).JPG","16:04:51",0,1,NA,1,"Some damage to right ear","Fall ",2011,"S04-OTW1","S04-OTW1-FA11"
"213",2011-10-25,"S04-OTW1-FA11(11).JPG","16:04:17",0,1,NA,1,"Some damage to right ear","Fall ",2011,"S04-OTW1","S04-OTW1-FA11"
"214",2011-10-25,"S04-OTW1-FA11(12).JPG","16:03:26",0,1,NA,1,"Some damage to right ear","Fall ",2011,"S04-OTW1","S04-OTW1-FA11"
"215",2011-10-25,"S04-OTW1-FA11(13).JPG","16:02:44",0,1,NA,1,"Some damage to right ear","Fall ",2011,"S04-OTW1","S04-OTW1-FA11"
"216",2011-10-25,"S04-OTW1-FA11(14).JPG","16:02:10",0,1,NA,1,"Some damage to right ear","Fall ",2011,"S04-OTW1","S04-OTW1-FA11"
"217",2011-10-25,"S04-OTW1-FA11(15).JPG","16:01:18",0,1,NA,1,"","Fall ",2011,"S04-OTW1","S04-OTW1-FA11"
"218",2011-10-25,"S04-OTW1-FA11(16).JPG","15:59:40",0,1,NA,1,"","Fall ",2011,"S04-OTW1","S04-OTW1-FA11"
"219",2011-10-25,"S04-OTW1-FA11(17).JPG","15:57:43",0,1,NA,1,"","Fall ",2011,"S04-OTW1","S04-OTW1-FA11"
"220",2011-10-25,"S04-OTW1-FA11(18).JPG","8:19:51",0,0,NA,1,"","Fall ",2011,"S04-OTW1","S04-OTW1-FA11"
"221",2011-10-11,"S04-OTW1-FA11(19).JPG","22:57:22",0,1,NA,NA,"","Fall ",2011,"S04-OTW1","S04-OTW1-FA11"
"222",2011-11-01,"S03-LPC1-FA11(1).JPG","2:18:26",0,1,NA,NA,"","Fall ",2011,"S03-LPC1","S03-LPC1-FA11"
"223",2011-10-14,"S03-LPC1-FA11(2).JPG","0:20:11",0,0,NA,NA,"","Fall ",2011,"S03-LPC1","S03-LPC1-FA11"
"224",2011-10-05,"S03-LPC1-FA11(3).JPG","22:32:48",0,0,NA,NA,"","Fall ",2011,"S03-LPC1","S03-LPC1-FA11"
"225",2011-10-05,"S03-LPC1-FA11(4).JPG","22:32:17",0,0,NA,NA,"","Fall ",2011,"S03-LPC1","S03-LPC1-FA11"
"226",2011-11-07,"S02-CPR1-FA11(1).JPG","5:13:42",0,0,NA,NA,"","Fall ",2011,"S02-CPR1","S02-CPR1-FA11"
"227",2011-10-30,"S02-CPR1-FA11(2).JPG","23:55:42",0,0,NA,NA,"","Fall ",2011,"S02-CPR1","S02-CPR1-FA11"
"228",2011-10-30,"S02-CPR1-FA11(3).JPG","23:26:20",0,0,NA,NA,"Coat looks patchy","Fall ",2011,"S02-CPR1","S02-CPR1-FA11"
"229",2011-10-29,"S02-CPR1-FA11(4).JPG","21:16:05",0,0,NA,NA,"","Fall ",2011,"S02-CPR1","S02-CPR1-FA11"
"230",2011-10-29,"S02-CPR1-FA11(5).JPG","21:15:36",0,0,NA,NA,"","Fall ",2011,"S02-CPR1","S02-CPR1-FA11"
"231",2011-10-17,"R10-WDW1-FA11(1).JPG","8:02:13",0,1,NA,NA,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"232",2011-10-17,"R10-WDW1-FA11(2).JPG","6:38:20",0,1,NA,NA,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"233",2011-10-17,"R10-WDW1-FA11(3).JPG","2:21:58",0,1,NA,NA,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"234",2011-10-17,"R10-WDW1-FA11(4).JPG","2:21:26",0,1,NA,NA,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"235",2011-10-15,"R10-WDW1-FA11(5).JPG","21:50:41",0,1,NA,NA,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"236",2011-10-12,"R10-WDW1-FA11(6).JPG","4:35:21",0,1,NA,NA,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"237",2011-10-12,"R10-WDW1-FA11(7).JPG","3:51:55",0,1,NA,NA,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"238",2011-10-12,"R10-WDW1-FA11(8).JPG","3:50:48",0,1,NA,NA,"Ear looks ratty","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"239",2011-10-12,"R10-WDW1-FA11(9).JPG","3:50:20",0,1,NA,NA,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"240",2011-10-11,"R10-WDW1-FA11(10).JPG","22:38:06",0,1,NA,NA,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"241",2011-10-10,"R10-WDW1-FA11(11).JPG","23:41:20",0,0,NA,NA,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"242",2011-11-14,"R10-WDW1-FA11(12).JPG","0:51:21",0,0,NA,NA,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"243",2011-10-10,"R10-WDW1-FA11(13).JPG","23:40:25",0,1,NA,NA,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"244",2011-11-11,"R10-WDW1-FA11(14).JPG","9:38:31",0,1,NA,1,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"245",2011-11-11,"R10-WDW1-FA11(15).JPG","9:27:52",0,0,NA,1,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"246",2011-10-10,"R10-WDW1-FA11(16).JPG","23:39:53",0,0,NA,NA,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"247",2011-11-11,"R10-WDW1-FA11(17).JPG","2:51:23",0,0,NA,NA,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"248",2011-11-02,"R10-WDW1-FA11(18).JPG","8:00:37",0,0,NA,1,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"249",2011-11-01,"R10-WDW1-FA11(19).JPG","7:27:18",0,0,NA,1,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"250",2011-11-01,"R10-WDW1-FA11(20).JPG","7:26:50",0,0,NA,1,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"251",2011-10-30,"R10-WDW1-FA11(21).JPG","16:24:07",0,0,NA,1,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"252",2011-10-09,"R10-WDW1-FA11(22).JPG","20:11:48",0,0,NA,NA,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"253",2011-10-30,"R10-WDW1-FA11(23).JPG","8:04:57",0,1,NA,1,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"254",2011-10-09,"R10-WDW1-FA11(24).JPG","20:10:24",0,1,NA,NA,"Hairless patch on front left leg?","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"255",2011-10-29,"R10-WDW1-FA11(25).JPG","8:44:50",0,0,NA,1,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"256",2011-10-09,"R10-WDW1-FA11(26).JPG","20:09:50",0,0,NA,NA,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"257",2011-10-28,"R10-WDW1-FA11(27).JPG","2:43:55",0,1,NA,NA,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"258",2011-10-28,"R10-WDW1-FA11(28).JPG","2:43:25",0,0,NA,NA,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"259",2011-10-28,"R10-WDW1-FA11(29).JPG","2:42:57",0,0,NA,NA,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"260",2011-10-27,"R10-WDW1-FA11(30).JPG","21:31:44",0,0,NA,NA,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"261",2011-10-27,"R10-WDW1-FA11(31).JPG","21:16:50",0,0,NA,NA,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"262",2011-10-27,"R10-WDW1-FA11(32).JPG","21:16:21",0,0,NA,NA,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"263",2011-10-27,"R10-WDW1-FA11(33).JPG","21:15:52",0,0,NA,NA,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"264",2011-10-27,"R10-WDW1-FA11(34).JPG","2:21:34",0,0,NA,NA,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"265",2011-10-27,"R10-WDW1-FA11(35).JPG","1:57:21",0,0,NA,NA,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"266",2011-10-27,"R10-WDW1-FA11(36).JPG","1:56:25",0,0,NA,NA,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"267",2011-10-26,"R10-WDW1-FA11(37).JPG","23:11:36",0,0,NA,NA,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"268",2011-10-26,"R10-WDW1-FA11(38).JPG","7:36:26",0,0,NA,NA,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"269",2011-10-24,"R10-WDW1-FA11(39).JPG","10:08:03",0,0,NA,NA,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"270",2011-10-24,"R10-WDW1-FA11(40).JPG","10:06:59",0,1,NA,1,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"271",2011-10-23,"R10-WDW1-FA11(41).JPG","3:16:14",0,1,NA,NA,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"272",2011-10-21,"R10-WDW1-FA11(42).JPG","9:33:50",0,0,NA,1,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"273",2011-10-21,"R10-WDW1-FA11(43).JPG","4:16:03",0,0,NA,NA,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"274",2011-10-20,"R10-WDW1-FA11(44).JPG","9:02:03",0,1,NA,1,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"275",2011-10-07,"R10-WDW1-FA11(45).JPG","4:47:42",0,0,NA,NA,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"276",2011-10-18,"R10-WDW1-FA11(46).JPG","3:59:21",0,1,NA,NA,"","Fall ",2011,"R10-WDW0","R10-WDW0-FA11"
"277",2011-10-18,"R10-WCP2-FA11(1).JPG","3:01:22",0,0,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"278",2011-10-18,"R10-WCP2-FA11(2).JPG","3:00:54",0,0,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"279",2011-10-06,"R10-WCP2-FA11(3).JPG","19:17:01",0,0,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"280",2011-10-16,"R10-WCP2-FA11(4).JPG","19:13:17",0,0,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"281",2011-10-16,"R10-WCP2-FA11(5).JPG","5:29:57",0,0,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"282",2011-10-16,"R10-WCP2-FA11(6).JPG","5:29:25",0,0,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"283",2011-10-16,"R10-WCP2-FA11(7).JPG","5:28:56",0,0,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"284",2011-10-14,"R10-WCP2-FA11(8).JPG","20:13:36",0,1,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"285",2011-10-14,"R10-WCP2-FA11(9).JPG","18:51:26",0,0,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"286",2011-10-14,"R10-WCP2-FA11(10).JPG","0:21:55",0,0,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"287",2011-10-13,"R10-WCP2-FA11(11).JPG","22:40:58",0,0,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"288",2011-10-12,"R10-WCP2-FA11(12).JPG","19:02:59",0,1,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"289",2011-10-11,"R10-WCP2-FA11(13).JPG","3:41:04",0,1,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"290",2011-10-10,"R10-WCP2-FA11(14).JPG","0:03:13",0,0,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"291",2011-10-08,"R10-WCP2-FA11(15).JPG","22:46:19",0,1,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"292",2011-10-08,"R10-WCP2-FA11(16).JPG","22:44:04",0,0,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"293",2011-10-08,"R10-WCP2-FA11(17).JPG","22:43:31",0,0,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"294",2011-10-08,"R10-WCP2-FA11(18).JPG","22:43:03",0,1,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"295",2011-10-08,"R10-WCP2-FA11(19).JPG","22:42:28",0,1,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"296",2011-10-08,"R10-WCP2-FA11(20).JPG","22:41:55",0,1,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"297",2011-10-08,"R10-WCP2-FA11(21).JPG","22:41:27",0,0,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"298",2011-10-08,"R10-WCP2-FA11(22).JPG","22:40:56",0,1,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"299",2011-10-08,"R10-WCP2-FA11(23).JPG","22:38:11",0,0,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"300",2011-10-08,"R10-WCP2-FA11(24).JPG","22:37:43",0,1,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"301",2011-10-08,"R10-WCP2-FA11(25).JPG","22:37:09",0,0,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"302",2011-10-08,"R10-WCP2-FA11(26).JPG","22:36:34",0,0,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"303",2011-10-08,"R10-WCP2-FA11(27).JPG","22:35:40",0,0,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"304",2011-10-08,"R10-WCP2-FA11(28).JPG","22:35:05",0,0,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"305",2011-10-08,"R10-WCP2-FA11(29).JPG","22:00:19",0,1,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"306",2011-10-08,"R10-WCP2-FA11(30).JPG","21:59:45",0,1,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"307",2011-10-08,"R10-WCP2-FA11(31).JPG","21:59:07",0,1,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"308",2011-10-08,"R10-WCP2-FA11(32).JPG","21:58:38",0,1,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"309",2011-10-08,"R10-WCP2-FA11(33).JPG","21:57:36",0,0,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"310",2011-10-08,"R10-WCP2-FA11(34).JPG","21:55:57",0,0,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"311",2011-10-08,"R10-WCP2-FA11(35).JPG","21:55:13",0,0,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"312",2011-10-07,"R10-WCP2-FA11(36).JPG","2:02:33",0,0,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"313",2011-10-07,"R10-WCP2-FA11(37).JPG","2:01:29",0,0,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"314",2011-11-01,"R10-WCP2-FA11(38).JPG","18:13:53",0,0,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"315",2011-10-30,"R10-WCP2-FA11(39).JPG","20:57:21",0,0,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"316",2011-10-30,"R10-WCP2-FA11(40).JPG","20:56:51",0,1,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"317",2011-10-30,"R10-WCP2-FA11(41).JPG","20:56:18",0,0,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"318",2011-10-26,"R10-WCP2-FA11(42).JPG","0:03:56",0,0,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"319",2011-10-26,"R10-WCP2-FA11(43).JPG","0:02:53",0,0,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"320",2011-10-06,"R10-WCP2-FA11(44).JPG","22:25:03",0,1,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"321",2011-10-06,"R10-WCP2-FA11(45).JPG","22:24:20",0,0,NA,NA,"","Fall ",2011,"R10-WCP0","R10-WCP0-FA11"
"322",2011-11-04,"R10-FRM1-FA11(1).JPG","12:38:58",0,0,NA,1,"","Fall ",2011,"R10-FRM1","R10-FRM1-FA11"
"323",2011-10-28,"R10-FRM1-FA11(2).JPG","22:16:55",0,0,NA,NA,"","Fall ",2011,"R10-FRM1","R10-FRM1-FA11"
"324",2011-11-13,"R10-FRM1-FA11(3).JPG","4:01:43",0,1,NA,NA,"","Fall ",2011,"R10-FRM1","R10-FRM1-FA11"
"325",2011-11-13,"R10-FRM1-FA11(4).JPG","2:41:53",0,0,NA,NA,"","Fall ",2011,"R10-FRM1","R10-FRM1-FA11"
"326",2011-11-13,"R10-FRM1-FA11(5).JPG","2:40:20",0,1,NA,NA,"","Fall ",2011,"R10-FRM1","R10-FRM1-FA11"
"327",2011-11-13,"R10-FRM1-FA11(6).JPG","2:39:51",0,1,NA,NA,"","Fall ",2011,"R10-FRM1","R10-FRM1-FA11"
"328",2011-11-13,"R10-FRM1-FA11(7).JPG","2:39:09",0,0,NA,NA,"","Fall ",2011,"R10-FRM1","R10-FRM1-FA11"
"329",2011-11-13,"R10-FRM1-FA11(8).JPG","2:38:41",0,0,NA,NA,"","Fall ",2011,"R10-FRM1","R10-FRM1-FA11"
"330",2011-11-12,"R10-FRM1-FA11(9).JPG","6:52:09",0,0,NA,NA,"","Fall ",2011,"R10-FRM1","R10-FRM1-FA11"
"331",2011-10-24,"R10-FRM1-FA11(10).JPG","20:43:18",0,0,NA,NA,"","Fall ",2011,"R10-FRM1","R10-FRM1-FA11"
"332",2011-10-22,"R10-FRM1-FA11(11).JPG","23:37:33",0,0,NA,NA,"","Fall ",2011,"R10-FRM1","R10-FRM1-FA11"
"333",2011-10-21,"R10-FRM1-FA11(12).JPG","19:20:16",0,0,NA,NA,"","Fall ",2011,"R10-FRM1","R10-FRM1-FA11"
"334",2011-11-08,"R09-SMI1-FA11(1).JPG","4:06:39",0,0,NA,NA,"","Fall ",2011,"R09-SMI1","R09-SMI1-FA11"
"335",2011-10-29,"R09-SMI1-FA11(2).JPG","2:05:49",0,0,NA,NA,"","Fall ",2011,"R09-SMI1","R09-SMI1-FA11"
"336",2011-10-29,"R09-SMI1-FA11(3).JPG","2:04:22",0,1,NA,NA,"","Fall ",2011,"R09-SMI1","R09-SMI1-FA11"
"337",2011-10-29,"R09-SMI1-FA11(4).JPG","2:03:53",0,1,NA,NA,"","Fall ",2011,"R09-SMI1","R09-SMI1-FA11"
"338",2011-10-29,"R09-SMI1-FA11(5).JPG","2:03:25",0,1,NA,NA,"","Fall ",2011,"R09-SMI1","R09-SMI1-FA11"
"339",2011-10-29,"R09-SMI1-FA11(6).JPG","2:02:56",0,1,NA,NA,"","Fall ",2011,"R09-SMI1","R09-SMI1-FA11"
"340",2011-10-29,"R09-SMI1-FA11(7).JPG","2:02:25",0,0,NA,NA,"","Fall ",2011,"R09-SMI1","R09-SMI1-FA11"
"341",2011-10-19,"R09-LIM2-FA11(1).JPG","0:24:32",0,1,NA,NA,"","Fall ",2011,"R09-LIM0","R09-LIM0-FA11"
"342",2011-10-19,"R09-LIM2-FA11(2).JPG","0:24:03",0,0,NA,NA,"","Fall ",2011,"R09-LIM0","R09-LIM0-FA11"
"343",2011-10-07,"R09-CTG3-FA11(1).JPG","5:48:18",1,1,NA,NA,"Hair loss all over body","Fall ",2011,"R09-CTG0","R09-CTG0-FA11"
"344",2011-10-07,"R09-CTG3-FA11(2).JPG","5:47:47",1,1,NA,NA,"Hair loss all over body, eyes swollen?","Fall ",2011,"R09-CTG0","R09-CTG0-FA11"
"345",2011-10-07,"R09-CTG3-FA11(3).JPG","5:47:18",1,1,NA,NA,"Hair loss all over body","Fall ",2011,"R09-CTG0","R09-CTG0-FA11"
"346",2011-10-07,"R09-CTG3-FA11(4).JPG","5:46:50",0,0,NA,NA,"Neck and head look really thin","Fall ",2011,"R09-CTG0","R09-CTG0-FA11"
"347",2011-10-07,"R09-CTG3-FA11(5).JPG","1:42:59",0,1,NA,NA,"Neck and head look really thin","Fall ",2011,"R09-CTG0","R09-CTG0-FA11"
"348",2011-11-07,"R09-BLW1-FA11(1).JPG","19:47:46",0,0,NA,NA,"","Fall ",2011,"R09-BLW1","R09-BLW1-FA11"
"349",2011-11-06,"R09-BLW1-FA11(2).JPG","0:55:14",0,0,NA,NA,"Chewing on foreleg","Fall ",2011,"R09-BLW1","R09-BLW1-FA11"
"350",2011-11-05,"R09-BLW1-FA11(3).JPG","4:46:38",0,0,NA,NA,"","Fall ",2011,"R09-BLW1","R09-BLW1-FA11"
"351",2011-11-05,"R09-BLW1-FA11(4).JPG","4:45:59",0,0,NA,NA,"","Fall ",2011,"R09-BLW1","R09-BLW1-FA11"
"352",2011-11-05,"R09-BLW1-FA11(5).JPG","4:42:46",0,0,NA,NA,"","Fall ",2011,"R09-BLW1","R09-BLW1-FA11"
"353",2011-10-09,"R09-BLW1-FA11(6).JPG","5:36:07",0,0,NA,NA,"","Fall ",2011,"R09-BLW1","R09-BLW1-FA11"
"354",2011-10-09,"R09-BLW1-FA11(7).JPG","5:35:34",0,0,NA,NA,"","Fall ",2011,"R09-BLW1","R09-BLW1-FA11"
"355",2011-10-09,"R09-BLW1-FA11(8).JPG","5:35:05",0,1,NA,NA,"","Fall ",2011,"R09-BLW1","R09-BLW1-FA11"
